timestamp,src_ip,dst_ip,protocol,packet_size,duration,tcp_flags,byte_rate,connection_state,label,threat_type
2026-04-09T07:08:00,172.23.93.237,172.31.216.193,icmp,133,2.05,0,64.88,syn_sent,normal,normal
2026-04-09T07:09:00,192.168.114.22,172.16.251.31,tcp,1622,2.78,24,583.45,syn_sent,normal,normal
2026-04-09T07:10:00,172.26.207.27,141.57.79.173,udp,700,0.17,2,4117.65,time_wait,anomaly,spoofing
2026-04-09T07:11:00,10.5.59.99,95.149.212.232,tcp,104,0.75,F,138.67,closed,anomaly,spoofing
2026-04-09T07:12:00,10.34.37.75,10.34.37.75,tcp,174,0.41,,424.39,syn_sent,anomaly,spoofing
2026-04-09T07:13:00,172.24.98.252,236.252.207.163,udp,925,0.11,F,8409.09,closed,anomaly,spoofing
2026-04-09T07:14:00,113.149.96.30,10.35.50.172,udp,3515,0.39,8,2473.96,unknown,anomaly,protocol_threat
2026-04-09T07:15:00,77.207.39.185,10.12.163.248,tcp,1082,0.21,0,3842.33,unknown,anomaly,protocol_threat
2026-04-09T07:16:00,6.244.93.205,192.168.27.62,icmp,1533,0.83,1,6431.7,unknown,anomaly,protocol_threat
2026-04-09T07:17:00,10.125.140.181,10.158.234.143,icmp,1923,1.83,0,1050.82,reset,normal,normal
2026-04-09T07:18:00,192.168.246.155,172.20.167.176,icmp,1531,0.37,18,4137.84,fin_wait,normal,normal
2026-04-09T07:19:00,192.168.234.180,10.172.38.106,icmp,90,3.24,24,27.78,established,normal,normal
2026-04-09T07:20:00,192.168.47.50,195.145.134.217,udp,152,1.26,18,120.63,time_wait,anomaly,spoofing
2026-04-09T07:21:00,172.27.227.57,172.27.227.57,icmp,746,1.4,,532.86,reset,anomaly,spoofing
2026-04-09T07:22:00,172.16.125.106,132.83.146.25,udp,406,0.04,F,10150.0,reset,anomaly,spoofing
2026-04-09T07:23:00,10.40.111.171,53.173.203.177,udp,655,0.39,18,1679.49,time_wait,anomaly,spoofing
2026-04-09T07:24:00,3.251.129.91,172.16.248.157,icmp,164,0.46,1,11210.96,closed,anomaly,protocol_threat
2026-04-09T07:25:00,45.67.189.144,10.221.78.140,icmp,5702,0.64,1,7063.03,syn_sent,anomaly,protocol_threat
2026-04-09T07:26:00,147.66.21.162,172.23.135.245,udp,539,0.83,1,2842.45,reset,anomaly,protocol_threat
2026-04-09T07:27:00,192.168.149.182,192.168.129.228,tcp,2148,1.85,18,1161.08,fin_wait,normal,normal
2026-04-09T07:28:00,192.168.51.79,10.8.18.142,icmp,2118,2.55,16,830.59,fin_wait,normal,normal
2026-04-09T07:29:00,192.168.70.66,10.215.120.232,icmp,2347,2.45,24,957.96,established,normal,normal
2026-04-09T07:30:00,172.25.180.41,172.25.180.41,udp,251,0.72,18,348.61,closed,anomaly,spoofing
2026-04-09T07:31:00,10.86.251.136,221.56.44.196,udp,813,0.84,0,967.86,syn_sent,anomaly,spoofing
2026-04-09T07:32:00,192.168.93.91,163.185.149.48,udp,900,0.1,F,9000.0,syn_sent,anomaly,spoofing
2026-04-09T07:33:00,192.168.46.124,192.168.46.124,icmp,60,0.45,18,133.33,syn_recv,anomaly,spoofing
2026-04-09T07:34:00,197.66.162.4,192.168.173.136,udp,3891,0.01,8,5705.52,reset,anomaly,protocol_threat
2026-04-09T07:35:00,105.86.112.96,192.168.147.15,icmp,3981,0.05,8,5590.55,reset,anomaly,protocol_threat
2026-04-09T07:36:00,10.184.98.226,192.168.59.174,udp,3446,0.43,,3864.21,closed,anomaly,protocol_threat
2026-04-09T07:37:00,10.130.97.83,192.168.135.9,udp,340,2.36,18,144.07,fin_wait,normal,normal
2026-04-09T07:38:00,10.40.8.251,172.18.143.124,tcp,1431,3.96,18,361.36,closed,normal,normal
2026-04-09T07:39:00,172.21.83.4,172.31.184.36,icmp,2354,2.65,16,888.3,reset,normal,normal
2026-04-09T07:40:00,10.19.189.70,55.215.98.173,icmp,787,1.37,18,574.45,reset,anomaly,spoofing
2026-04-09T07:41:00,10.129.11.254,226.150.144.70,icmp,87,0.56,F,155.36,syn_recv,anomaly,spoofing
2026-04-09T07:42:00,10.42.98.44,10.42.98.44,tcp,359,0.24,F,1495.83,reset,anomaly,spoofing
2026-04-09T07:43:00,172.16.234.124,238.239.87.12,tcp,825,0.07,0,11785.71,reset,anomaly,spoofing
2026-04-09T07:44:00,197.38.211.117,172.23.0.49,icmp,3107,0.89,0,5029.94,unknown,anomaly,protocol_threat
2026-04-09T07:45:00,99.181.88.184,172.18.68.122,icmp,2979,0.05,8,2346.88,reset,anomaly,protocol_threat
2026-04-09T07:46:00,154.163.124.64,172.26.229.85,udp,3952,0.13,1,1711.79,closed,anomaly,protocol_threat
2026-04-09T07:47:00,172.16.193.131,172.21.56.254,udp,1748,1.72,2,1016.28,reset,normal,normal
2026-04-09T07:48:00,10.29.241.168,192.168.97.78,udp,406,0.62,0,654.84,fin_wait,normal,normal
2026-04-09T07:49:00,192.168.53.221,10.38.159.76,icmp,797,1.89,16,421.69,established,normal,normal
2026-04-09T07:50:00,192.168.121.176,155.166.252.228,tcp,106,0.19,S,557.89,reset,anomaly,spoofing
2026-04-09T07:51:00,192.168.69.49,192.168.69.49,udp,361,1.34,,269.4,closed,anomaly,spoofing
2026-04-09T07:52:00,172.30.9.109,53.206.69.251,tcp,647,0.25,2,2588.0,time_wait,anomaly,spoofing
2026-04-09T07:53:00,172.18.1.36,30.111.75.144,icmp,603,1.31,"S,P",460.31,reset,anomaly,spoofing
2026-04-09T07:54:00,180.136.36.210,172.24.160.104,icmp,249,0.59,,3949.93,closed,anomaly,protocol_threat
2026-04-09T07:55:00,23.49.210.54,172.17.254.48,icmp,4281,0.8,8,9458.93,unknown,anomaly,protocol_threat
2026-04-09T07:56:00,127.55.56.10,172.31.106.56,udp,2641,0.48,0,9922.87,reset,anomaly,protocol_threat
2026-04-09T07:57:00,172.31.108.144,10.239.183.46,icmp,84,2.75,0,30.55,established,normal,normal
2026-04-09T07:58:00,172.28.106.242,10.59.120.148,icmp,1121,0.33,18,3396.97,reset,normal,normal
2026-04-09T07:59:00,192.168.150.247,10.175.117.161,tcp,1059,0.26,0,4073.08,reset,normal,normal
2026-04-09T08:00:00,192.168.91.193,192.168.91.193,udp,701,0.32,"S,P",2190.62,syn_recv,anomaly,spoofing
2026-04-09T08:01:00,192.168.243.161,95.197.186.227,tcp,154,0.16,S,962.5,closed,anomaly,spoofing
2026-04-09T08:02:00,192.168.189.58,85.34.23.112,icmp,1089,1.02,0,1067.65,syn_recv,anomaly,spoofing
2026-04-09T08:03:00,172.30.78.121,172.30.78.121,icmp,323,1.19,"S,A",271.43,closed,anomaly,spoofing
2026-04-09T08:04:00,211.92.167.246,172.28.220.74,tcp,686,0.01,0,10888.33,unknown,anomaly,protocol_threat
2026-04-09T08:05:00,175.205.67.14,192.168.125.237,tcp,5076,0.8,0,10854.51,closed,anomaly,protocol_threat
2026-04-09T08:06:00,21.248.215.203,172.26.246.136,icmp,4262,0.31,1,4261.9,closed,anomaly,protocol_threat
2026-04-09T08:07:00,192.168.85.153,192.168.115.169,tcp,151,3.64,0,41.48,syn_recv,normal,normal
2026-04-09T08:08:00,172.26.34.194,10.231.132.18,tcp,599,2.58,0,232.17,syn_sent,normal,normal
2026-04-09T08:09:00,10.130.196.33,10.54.244.237,udp,274,3.6,24,76.11,syn_sent,normal,normal
2026-04-09T08:10:00,10.122.211.81,212.254.245.209,tcp,217,0.02,,10850.0,closed,anomaly,spoofing
2026-04-09T08:11:00,172.17.1.175,162.142.158.168,udp,817,1.24,"S,A",658.87,time_wait,anomaly,spoofing
2026-04-09T08:12:00,10.164.134.1,10.164.134.1,udp,591,0.33,"S,A",1790.91,reset,anomaly,spoofing
2026-04-09T08:13:00,172.23.10.14,241.254.43.215,icmp,589,0.77,"S,A",764.94,syn_sent,anomaly,spoofing
2026-04-09T08:14:00,51.3.66.112,192.168.128.34,icmp,4940,0.57,0,2980.53,unknown,anomaly,protocol_threat
2026-04-09T08:15:00,83.211.202.252,10.177.142.44,icmp,4297,0.5,1,5561.16,reset,anomaly,protocol_threat
2026-04-09T08:16:00,155.205.104.111,10.146.254.50,icmp,1923,0.21,1,4270.78,unknown,anomaly,protocol_threat
2026-04-09T08:17:00,192.168.5.147,192.168.209.227,tcp,1281,0.46,2,2784.78,closed,normal,normal
2026-04-09T08:18:00,192.168.30.21,192.168.152.119,tcp,1158,4.41,2,262.59,fin_wait,normal,normal
2026-04-09T08:19:00,172.25.135.226,10.95.208.185,icmp,497,1.31,16,379.39,closed,normal,normal
2026-04-09T08:20:00,172.31.37.80,184.57.52.201,tcp,763,1.18,S,646.61,reset,anomaly,spoofing
2026-04-09T08:21:00,172.28.183.190,172.28.183.190,udp,129,0.31,,416.13,syn_recv,anomaly,spoofing
2026-04-09T08:22:00,10.154.80.41,210.239.174.207,tcp,620,0.53,0,1169.81,time_wait,anomaly,spoofing
2026-04-09T08:23:00,10.140.154.146,139.165.202.86,icmp,1038,0.67,F,1549.25,closed,anomaly,spoofing
2026-04-09T08:24:00,126.251.240.198,172.29.200.112,udp,2899,0.4,8,1854.97,closed,anomaly,protocol_threat
2026-04-09T08:25:00,98.75.56.182,172.17.51.136,udp,3053,0.24,0,1960.39,syn_sent,anomaly,protocol_threat
2026-04-09T08:26:00,178.176.240.52,172.18.251.64,udp,1804,0.73,,3667.63,unknown,anomaly,protocol_threat
2026-04-09T08:27:00,10.143.237.52,192.168.161.24,tcp,1071,0.97,0,1104.12,syn_recv,normal,normal
2026-04-09T08:28:00,172.20.212.166,172.16.120.101,icmp,1010,1.59,16,635.22,fin_wait,normal,normal
2026-04-09T08:29:00,192.168.216.56,192.168.33.153,udp,630,4.04,16,155.94,syn_sent,normal,normal
2026-04-09T08:30:00,172.17.134.210,172.17.134.210,udp,1144,1.42,2,805.63,time_wait,anomaly,spoofing
2026-04-09T08:31:00,172.24.137.34,155.54.235.32,icmp,1030,0.89,2,1157.3,syn_recv,anomaly,spoofing
2026-04-09T08:32:00,172.29.53.3,165.79.184.107,icmp,1149,1.02,18,1126.47,syn_sent,anomaly,spoofing
2026-04-09T08:33:00,172.29.157.58,172.29.157.58,tcp,814,0.4,18,2035.0,reset,anomaly,spoofing
2026-04-09T08:34:00,143.221.55.162,10.240.106.58,tcp,2349,0.82,0,9835.14,syn_sent,anomaly,protocol_threat
2026-04-09T08:35:00,166.200.138.172,10.68.211.35,icmp,2043,0.58,0,8636.31,unknown,anomaly,protocol_threat
2026-04-09T08:36:00,29.132.215.14,192.168.140.253,udp,4059,0.67,1,7093.35,reset,anomaly,protocol_threat
2026-04-09T08:37:00,172.30.99.73,172.28.33.237,tcp,633,4.07,16,155.53,closed,normal,normal
2026-04-09T08:38:00,172.29.31.18,192.168.9.241,tcp,1743,2.53,18,688.93,established,normal,normal
2026-04-09T08:39:00,192.168.65.179,192.168.153.92,tcp,1068,4.08,0,261.76,syn_recv,normal,normal
2026-04-09T08:40:00,10.220.128.78,166.112.67.26,udp,1013,0.66,"S,A",1534.85,closed,anomaly,spoofing
2026-04-09T08:41:00,192.168.55.120,142.31.111.232,udp,398,0.29,2,1372.41,reset,anomaly,spoofing
2026-04-09T08:42:00,172.25.16.49,172.25.16.49,udp,382,1.26,"S,P",303.17,syn_recv,anomaly,spoofing
2026-04-09T08:43:00,10.213.174.37,142.57.209.218,tcp,1190,0.45,"S,A",2644.44,reset,anomaly,spoofing
2026-04-09T08:44:00,38.220.223.179,172.22.7.212,udp,3307,0.08,1,1734.71,syn_sent,anomaly,protocol_threat
2026-04-09T08:45:00,160.137.81.135,10.22.52.221,udp,2018,0.39,1,3700.9,closed,anomaly,protocol_threat
2026-04-09T08:46:00,200.57.149.56,10.173.42.25,udp,2401,0.19,1,11734.09,syn_sent,anomaly,protocol_threat
2026-04-09T08:47:00,172.30.167.245,10.118.28.228,udp,168,3.2,24,52.5,closed,normal,normal
2026-04-09T08:48:00,192.168.9.243,192.168.12.250,tcp,423,3.66,18,115.57,closed,normal,normal
2026-04-09T08:49:00,10.23.120.245,10.28.98.221,icmp,1269,2.69,2,471.75,fin_wait,normal,normal
2026-04-09T08:50:00,192.168.143.252,180.186.149.193,udp,138,1.0,,138.0,syn_recv,anomaly,spoofing
2026-04-09T08:51:00,10.121.186.146,10.121.186.146,udp,900,0.48,"S,P",1875.0,syn_sent,anomaly,spoofing
2026-04-09T08:52:00,172.24.40.31,54.77.100.100,icmp,1055,1.37,F,770.07,reset,anomaly,spoofing
2026-04-09T08:53:00,10.195.144.203,208.30.75.41,udp,161,1.36,F,118.38,syn_recv,anomaly,spoofing
2026-04-09T08:54:00,135.85.217.143,172.20.224.111,icmp,3228,0.56,8,5704.09,syn_sent,anomaly,protocol_threat
2026-04-09T08:55:00,118.56.166.199,192.168.145.235,tcp,3720,0.26,0,10900.55,unknown,anomaly,protocol_threat
2026-04-09T08:56:00,72.32.60.161,172.17.21.122,tcp,383,0.34,8,3958.11,closed,anomaly,protocol_threat
2026-04-09T08:57:00,192.168.179.220,172.17.164.128,tcp,884,3.16,24,279.75,reset,normal,normal
2026-04-09T08:58:00,10.230.96.15,172.31.187.112,tcp,533,1.45,16,367.59,syn_sent,normal,normal
2026-04-09T08:59:00,10.239.36.178,192.168.227.152,icmp,220,1.9,18,115.79,syn_sent,normal,normal
2026-04-09T09:00:00,172.20.197.22,172.20.197.22,tcp,983,0.06,18,16383.33,time_wait,anomaly,spoofing
2026-04-09T09:01:00,172.29.85.91,83.220.21.8,tcp,300,0.15,"S,A",2000.0,reset,anomaly,spoofing
2026-04-09T09:02:00,10.127.53.101,176.84.13.78,tcp,595,1.33,2,447.37,closed,anomaly,spoofing
2026-04-09T09:03:00,192.168.48.80,192.168.48.80,tcp,480,1.19,F,403.36,syn_sent,anomaly,spoofing
2026-04-09T09:04:00,250.1.35.125,192.168.52.240,udp,5827,0.01,1,10943.27,closed,anomaly,protocol_threat
2026-04-09T09:05:00,33.5.140.93,10.169.39.183,udp,791,0.17,,10787.4,closed,anomaly,protocol_threat
2026-04-09T09:06:00,40.220.194.102,10.224.239.81,icmp,2119,0.15,8,10933.02,reset,anomaly,protocol_threat
2026-04-09T09:07:00,10.148.165.54,10.106.219.233,tcp,900,2.54,24,354.33,syn_recv,normal,normal
2026-04-09T09:08:00,10.152.9.41,192.168.187.113,tcp,314,3.91,24,80.31,fin_wait,normal,normal
2026-04-09T09:09:00,172.29.32.202,172.26.217.216,udp,2215,2.14,0,1035.05,syn_recv,normal,normal
2026-04-09T09:10:00,192.168.237.146,52.212.251.36,icmp,668,0.35,2,1908.57,time_wait,anomaly,spoofing
2026-04-09T09:11:00,10.237.204.80,19.42.141.25,tcp,344,0.73,2,471.23,time_wait,anomaly,spoofing
2026-04-09T09:12:00,192.168.85.136,192.168.85.136,icmp,220,1.42,2,154.93,closed,anomaly,spoofing
2026-04-09T09:13:00,10.238.50.34,185.50.53.57,tcp,828,0.33,"S,A",2509.09,time_wait,anomaly,spoofing
2026-04-09T09:14:00,241.213.14.8,172.20.123.27,tcp,1966,0.62,0,11417.82,reset,anomaly,protocol_threat
2026-04-09T09:15:00,155.88.154.153,10.29.237.7,icmp,2887,0.85,0,4861.11,closed,anomaly,protocol_threat
2026-04-09T09:16:00,30.44.199.166,172.20.118.18,tcp,5930,0.02,0,8832.2,syn_sent,anomaly,protocol_threat
2026-04-09T09:17:00,10.132.135.42,10.249.122.84,tcp,169,0.4,24,422.5,fin_wait,normal,normal
2026-04-09T09:18:00,172.19.179.244,172.22.248.21,udp,1910,1.32,18,1446.97,established,normal,normal
2026-04-09T09:19:00,10.0.71.52,192.168.133.104,udp,2177,0.28,0,7775.0,established,normal,normal
2026-04-09T09:20:00,10.166.197.191,136.40.253.56,udp,383,0.9,2,425.56,time_wait,anomaly,spoofing
2026-04-09T09:21:00,172.23.77.187,172.23.77.187,udp,720,0.7,"S,A",1028.57,time_wait,anomaly,spoofing
2026-04-09T09:22:00,10.52.195.91,54.93.209.110,tcp,109,0.83,S,131.33,closed,anomaly,spoofing
2026-04-09T09:23:00,192.168.120.197,244.162.237.11,tcp,647,0.64,2,1010.94,closed,anomaly,spoofing
2026-04-09T09:24:00,143.225.224.160,192.168.6.252,icmp,4652,0.33,0,2794.67,reset,anomaly,protocol_threat
2026-04-09T09:25:00,109.43.60.61,10.0.157.254,udp,520,0.89,8,4553.08,syn_sent,anomaly,protocol_threat
2026-04-09T09:26:00,165.14.241.84,172.22.169.230,icmp,2081,0.21,0,8768.61,closed,anomaly,protocol_threat
2026-04-09T09:27:00,10.129.43.236,172.25.38.182,tcp,844,3.39,16,248.97,fin_wait,normal,normal
2026-04-09T09:28:00,10.130.8.211,10.41.23.196,tcp,775,1.53,0,506.54,established,normal,normal
2026-04-09T09:29:00,10.223.102.48,10.66.36.106,udp,262,0.58,18,451.72,reset,normal,normal
2026-04-09T09:30:00,192.168.23.250,192.168.23.250,icmp,720,0.36,"S,P",2000.0,reset,anomaly,spoofing
2026-04-09T09:31:00,10.84.84.151,173.180.83.154,icmp,148,0.49,18,302.04,closed,anomaly,spoofing
2026-04-09T09:32:00,172.21.35.110,134.7.19.217,tcp,1069,0.99,S,1079.8,reset,anomaly,spoofing
2026-04-09T09:33:00,172.17.67.244,172.17.67.244,tcp,718,0.7,"S,P",1025.71,closed,anomaly,spoofing
2026-04-09T09:34:00,159.106.181.47,10.124.248.117,udp,279,0.18,1,7416.94,reset,anomaly,protocol_threat
2026-04-09T09:35:00,200.181.222.200,10.139.106.3,icmp,4135,0.79,0,9077.31,unknown,anomaly,protocol_threat
2026-04-09T09:36:00,216.170.231.165,192.168.210.169,tcp,3494,0.16,0,2943.3,closed,anomaly,protocol_threat
2026-04-09T09:37:00,10.108.220.63,172.29.76.17,tcp,154,4.45,18,34.61,established,normal,normal
2026-04-09T09:38:00,192.168.225.19,172.18.146.208,tcp,171,3.42,18,50.0,established,normal,normal
2026-04-09T09:39:00,172.29.91.168,10.244.174.50,udp,1542,2.27,18,679.3,syn_recv,normal,normal
2026-04-09T09:40:00,172.28.155.52,158.125.12.47,tcp,990,0.92,S,1076.09,reset,anomaly,spoofing
2026-04-09T09:41:00,172.16.113.199,224.2.102.173,udp,748,0.57,"S,A",1312.28,syn_sent,anomaly,spoofing
2026-04-09T09:42:00,172.21.234.18,172.21.234.18,udp,270,0.42,F,642.86,time_wait,anomaly,spoofing
2026-04-09T09:43:00,10.250.227.9,103.197.168.107,tcp,231,0.64,,360.94,syn_recv,anomaly,spoofing
2026-04-09T09:44:00,232.136.2.64,192.168.13.174,udp,4040,0.09,1,4266.97,syn_sent,anomaly,protocol_threat
2026-04-09T09:45:00,45.213.132.184,192.168.212.26,tcp,5295,0.43,1,11577.69,closed,anomaly,protocol_threat
2026-04-09T09:46:00,162.151.152.199,192.168.54.221,udp,179,0.25,8,6184.92,reset,anomaly,protocol_threat
2026-04-09T09:47:00,172.21.243.72,192.168.180.210,icmp,1333,3.95,2,337.47,syn_sent,normal,normal
2026-04-09T09:48:00,192.168.112.195,172.31.251.226,udp,2100,0.52,18,4038.46,closed,normal,normal
2026-04-09T09:49:00,192.168.160.73,172.19.77.205,tcp,1833,3.85,16,476.1,syn_recv,normal,normal
2026-04-09T09:50:00,10.168.33.199,12.153.42.45,udp,1181,1.05,2,1124.76,time_wait,anomaly,spoofing
2026-04-09T09:51:00,172.20.98.102,172.20.98.102,udp,808,1.25,18,646.4,syn_sent,anomaly,spoofing
2026-04-09T09:52:00,10.191.207.4,54.37.88.52,tcp,934,0.71,"S,P",1315.49,reset,anomaly,spoofing
2026-04-09T09:53:00,172.25.37.171,105.220.90.119,tcp,1063,0.84,,1265.48,syn_sent,anomaly,spoofing
2026-04-09T09:54:00,11.54.104.154,192.168.20.114,udp,3636,0.31,,8257.66,syn_sent,anomaly,protocol_threat
2026-04-09T09:55:00,150.136.120.225,192.168.45.236,icmp,163,0.81,0,9194.44,reset,anomaly,protocol_threat
2026-04-09T09:56:00,144.18.78.250,10.97.14.76,icmp,638,0.16,0,6429.45,closed,anomaly,protocol_threat
2026-04-09T09:57:00,192.168.9.42,192.168.6.137,tcp,1950,2.4,16,812.5,established,normal,normal
2026-04-09T09:58:00,192.168.193.103,192.168.14.27,icmp,1402,0.58,18,2417.24,reset,normal,normal
2026-04-09T09:59:00,192.168.60.26,172.19.182.143,tcp,2086,3.87,2,539.02,syn_recv,normal,normal
2026-04-09T10:00:00,10.70.92.90,10.70.92.90,icmp,605,0.39,2,1551.28,syn_sent,anomaly,spoofing
2026-04-09T10:01:00,192.168.156.139,135.93.172.211,tcp,1178,1.14,F,1033.33,reset,anomaly,spoofing
2026-04-09T10:02:00,172.19.253.77,21.94.181.160,icmp,1085,1.25,18,868.0,time_wait,anomaly,spoofing
2026-04-09T10:03:00,172.30.243.191,172.30.243.191,icmp,1099,0.8,2,1373.75,reset,anomaly,spoofing
2026-04-09T10:04:00,154.46.107.66,192.168.34.85,udp,3749,0.64,1,5550.4,closed,anomaly,protocol_threat
2026-04-09T10:05:00,52.190.76.184,192.168.32.125,udp,918,0.45,0,11253.95,unknown,anomaly,protocol_threat
2026-04-09T10:06:00,211.86.171.43,172.25.14.52,udp,3347,0.56,8,3353.29,reset,anomaly,protocol_threat
2026-04-09T10:07:00,172.28.230.154,172.18.56.107,icmp,2262,2.77,2,816.61,established,normal,normal
2026-04-09T10:08:00,172.30.218.14,192.168.124.17,udp,904,4.04,16,223.76,syn_recv,normal,normal
2026-04-09T10:09:00,172.28.112.75,192.168.244.22,tcp,815,0.12,2,6791.67,fin_wait,normal,normal
2026-04-09T10:10:00,172.24.33.8,54.237.60.1,udp,1152,1.41,F,817.02,time_wait,anomaly,spoofing
2026-04-09T10:11:00,172.17.184.247,116.60.76.237,udp,498,1.27,F,392.13,reset,anomaly,spoofing
2026-04-09T10:12:00,10.87.113.147,10.87.113.147,udp,690,1.38,0,500.0,syn_sent,anomaly,spoofing
2026-04-09T10:13:00,192.168.239.242,56.111.164.134,icmp,507,0.63,F,804.76,closed,anomaly,spoofing
2026-04-09T10:14:00,93.6.160.54,192.168.115.39,icmp,4505,0.59,1,4063.39,syn_sent,anomaly,protocol_threat
2026-04-09T10:15:00,23.4.103.236,172.30.26.34,udp,4969,0.06,8,11143.23,reset,anomaly,protocol_threat
2026-04-09T10:16:00,153.133.87.85,192.168.152.206,udp,550,0.07,0,5793.28,reset,anomaly,protocol_threat
2026-04-09T10:17:00,10.152.47.127,172.25.218.239,udp,1076,3.22,2,334.16,closed,normal,normal
2026-04-09T10:18:00,192.168.22.46,172.20.65.247,udp,1978,1.05,24,1883.81,syn_recv,normal,normal
2026-04-09T10:19:00,192.168.252.90,172.21.40.65,udp,2008,3.67,0,547.14,syn_sent,normal,normal
2026-04-09T10:20:00,172.24.89.118,96.2.146.222,tcp,1178,0.56,"S,P",2103.57,closed,anomaly,spoofing
2026-04-09T10:21:00,192.168.193.46,192.168.193.46,tcp,248,1.04,,238.46,syn_sent,anomaly,spoofing
2026-04-09T10:22:00,10.24.129.151,15.227.106.215,tcp,384,0.43,S,893.02,closed,anomaly,spoofing
2026-04-09T10:23:00,192.168.237.77,135.135.117.97,tcp,97,0.73,,132.88,closed,anomaly,spoofing
2026-04-09T10:24:00,191.117.205.104,172.30.59.116,udp,4504,0.21,8,10181.02,reset,anomaly,protocol_threat
2026-04-09T10:25:00,18.52.22.89,10.42.96.74,udp,4254,0.09,0,2187.08,syn_sent,anomaly,protocol_threat
2026-04-09T10:26:00,68.139.168.8,192.168.25.238,icmp,2997,0.47,0,5475.5,syn_sent,anomaly,protocol_threat
2026-04-09T10:27:00,192.168.207.5,172.20.58.37,icmp,1292,0.94,16,1374.47,reset,normal,normal
2026-04-09T10:28:00,192.168.106.150,10.76.161.3,udp,2266,0.55,0,4120.0,established,normal,normal
2026-04-09T10:29:00,172.16.199.29,172.28.140.251,tcp,1588,3.61,0,439.89,established,normal,normal
2026-04-09T10:30:00,10.144.70.221,10.144.70.221,icmp,1104,0.78,0,1415.38,closed,anomaly,spoofing
2026-04-09T10:31:00,10.94.178.20,45.80.68.118,udp,788,0.93,18,847.31,reset,anomaly,spoofing
2026-04-09T10:32:00,10.243.215.215,38.29.119.208,udp,1064,1.24,2,858.06,syn_sent,anomaly,spoofing
2026-04-09T10:33:00,10.244.144.112,10.244.144.112,icmp,1103,0.79,,1396.2,syn_recv,anomaly,spoofing
2026-04-09T10:34:00,121.218.141.231,10.157.56.167,udp,5086,0.61,,3617.1,syn_sent,anomaly,protocol_threat
2026-04-09T10:35:00,58.195.97.107,172.30.246.49,icmp,5935,0.24,0,2360.04,syn_sent,anomaly,protocol_threat
2026-04-09T10:36:00,230.77.102.252,192.168.180.15,icmp,1322,0.66,1,8805.32,syn_sent,anomaly,protocol_threat
2026-04-09T10:37:00,192.168.47.20,192.168.222.239,icmp,1155,3.88,0,297.68,syn_recv,normal,normal
2026-04-09T10:38:00,172.17.50.195,172.21.213.76,tcp,1663,3.46,24,480.64,reset,normal,normal
2026-04-09T10:39:00,172.26.230.213,192.168.235.37,tcp,1449,4.0,24,362.25,closed,normal,normal
2026-04-09T10:40:00,10.93.87.253,41.82.179.98,tcp,815,0.58,F,1405.17,time_wait,anomaly,spoofing
2026-04-09T10:41:00,172.16.180.242,199.197.133.254,icmp,957,0.03,S,31900.0,reset,anomaly,spoofing
2026-04-09T10:42:00,192.168.244.103,192.168.244.103,tcp,83,1.27,"S,P",65.35,syn_recv,anomaly,spoofing
2026-04-09T10:43:00,10.106.190.90,25.232.153.155,icmp,1068,0.18,"S,P",5933.33,closed,anomaly,spoofing
2026-04-09T10:44:00,91.53.246.32,10.154.18.249,tcp,5017,0.3,0,4783.01,reset,anomaly,protocol_threat
2026-04-09T10:45:00,62.220.119.88,10.212.20.203,udp,1593,0.76,1,8845.61,closed,anomaly,protocol_threat
2026-04-09T10:46:00,152.118.224.162,172.23.207.25,udp,1771,0.89,0,4256.19,syn_sent,anomaly,protocol_threat
2026-04-09T10:47:00,10.165.182.81,192.168.124.48,tcp,1916,3.95,0,485.06,closed,normal,normal
2026-04-09T10:48:00,10.48.219.187,192.168.225.77,udp,475,4.5,0,105.56,established,normal,normal
2026-04-09T10:49:00,172.21.228.48,192.168.32.26,udp,1141,3.83,0,297.91,reset,normal,normal
2026-04-09T10:50:00,10.13.99.17,90.170.186.149,icmp,258,1.16,F,222.41,reset,anomaly,spoofing
2026-04-09T10:51:00,172.17.177.107,172.17.177.107,tcp,362,0.89,"S,A",406.74,closed,anomaly,spoofing
2026-04-09T10:52:00,10.84.134.129,7.125.252.169,icmp,1042,0.5,,2084.0,closed,anomaly,spoofing
2026-04-09T10:53:00,192.168.140.128,55.150.137.214,icmp,1128,0.17,,6635.29,syn_sent,anomaly,spoofing
2026-04-09T10:54:00,140.71.10.5,10.121.127.114,udp,2973,0.78,1,8760.48,closed,anomaly,protocol_threat
2026-04-09T10:55:00,144.87.59.195,10.100.226.157,udp,1162,0.01,1,1767.45,unknown,anomaly,protocol_threat
2026-04-09T10:56:00,34.140.10.68,10.30.11.63,tcp,2181,0.46,0,9321.98,unknown,anomaly,protocol_threat
2026-04-09T10:57:00,192.168.100.56,172.20.157.193,icmp,2035,3.41,18,596.77,closed,normal,normal
2026-04-09T10:58:00,172.26.239.207,192.168.71.120,icmp,451,1.49,16,302.68,syn_recv,normal,normal
2026-04-09T10:59:00,172.28.62.162,192.168.37.166,tcp,1023,2.34,18,437.18,reset,normal,normal
2026-04-09T11:00:00,172.20.123.216,172.20.123.216,tcp,392,0.4,2,980.0,syn_recv,anomaly,spoofing
2026-04-09T11:01:00,192.168.138.140,88.109.97.20,icmp,313,0.16,0,1956.25,time_wait,anomaly,spoofing
